P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName	P_InvoiceNumber
067	178624	178624	expenseCategory	F	food	PT_Group13496	PT_Sup13496	PT_Add13496	PT_ContactName13496	PT_EMAIL02@test.com	PT_Phone13496	PT_SampleNotes13496	NSPT13496	PT14695	PT_Prod13496	30	5	EA	Paper Towel	PTINV13608
067	178632	178632	expenseCategory	D	nonFood	PT_Group13497	PT_Sup13497	PT_Add13497	PT_ContactName13497	PT_EMAIL01@test.com	PT_Phone13497	PT_SampleNotes13497	NSPT13497	PT14696	PT_Prod13497	15	5	CS	Paper Towel	PTINV13609
067	178640	178640	expenseCategory	F	food	PT_Group13498	PT_Sup13498	PT_Add13498	PT_ContactName13498	PT_EMAIL02@test.com	PT_Phone13498	PT_SampleNotes13498	NSPT13498	PT14697	PT_Prod13498	20	5	EA	Meat	PTINV13610
067	178657	178657	location	C	food	PT_Group13499	PT_Sup13499	PT_Add13499	PT_ContactName13499	PT_EMAIL01@test.com	PT_Phone13499	PT_SampleNotes13499	NSPT13499	PT14698	PT_Prod13499	12	5	CS	Meat	PTINV13611
067	178665	178665	expenseCategory	D	food	PT_Group13500	PT_Sup13500	PT_Add13500	PT_ContactName13500	PT_EMAIL02@test.com	PT_Phone13500	PT_SampleNotes13500	NSPT13500	PT14699	PT_Prod13500	15	5	EA	Meat	PTINV13612
067	178673	178673	expenseCategory	F	food	PT_Group13501	PT_Sup13501	PT_Add13501	PT_ContactName13501	PT_EMAIL01@test.com	PT_Phone13501	PT_SampleNotes13501	NSPT13501	PT14700	PT_Prod13501	12	5	CS	Meat	PTINV13613
067	178681	178681	expenseCategory	D	nonFood	PT_Group13502	PT_Sup13502	PT_Add13502	PT_ContactName13502	PT_EMAIL02@test.com	PT_Phone13502	PT_SampleNotes13502	NSPT13502	PT14701	PT_Prod13502	15	5	EA	Meat	PTINV13614
067	178699	178699	expenseCategory	F	food	PT_Group13503	PT_Sup13503	PT_Add13503	PT_ContactName13503	PT_EMAIL01@test.com	PT_Phone13503	PT_SampleNotes13503	NSPT13503	PT14702	PT_Prod13503	16	5	CS	Meat	PTINV13615
067	178707	178707	expenseCategory	C	food	PT_Group13504	PT_Sup13504	PT_Add13504	PT_ContactName13504	PT_EMAIL02@test.com	PT_Phone13504	PT_SampleNotes13504	NSPT13504	PT14703	PT_Prod13504	20	5	EA	Dairy	PTINV13616
067	178715	178715	expenseCategory	D	food	PT_Group13505	PT_Sup13505	PT_Add13505	PT_ContactName13505	PT_EMAIL01@test.com	PT_Phone13505	PT_SampleNotes13505	NSPT13505	PT14704	PT_Prod13505	25	5	CS	Dairy	PTINV13617
067	178723	178723	expenseCategory	F	food	PT_Group13506	PT_Sup13506	PT_Add13506	PT_ContactName13506	PT_EMAIL02@test.com	PT_Phone13506	PT_SampleNotes13506	NSPT13506	PT14705	PT_Prod13506	10	5	EA	Dairy	PTINV13618
067	178731	178731	expenseCategory	D	nonFood	PT_Group13507	PT_Sup13507	PT_Add13507	PT_ContactName13507	PT_EMAIL01@test.com	PT_Phone13507	PT_SampleNotes13507	NSPT13507	PT14706	PT_Prod13507	12	5	CS	Paper Towel	PTINV13619
067	178749	178749	location	F	food	PT_Group13508	PT_Sup13508	PT_Add13508	PT_ContactName13508	PT_EMAIL02@test.com	PT_Phone13508	PT_SampleNotes13508	NSPT13508	PT14707	PT_Prod13508	15	5	EA	Paper Towel	PTINV13620
067	178756	178756	expenseCategory	C	food	PT_Group13509	PT_Sup13509	PT_Add13509	PT_ContactName13509	PT_EMAIL01@test.com	PT_Phone13509	PT_SampleNotes13509	NSPT13509	PT14708	PT_Prod13509	18	5	CS	Paper Towel	PTINV13621
067	178764	178764	expenseCategory	D	food	PT_Group13510	PT_Sup13510	PT_Add13510	PT_ContactName13510	PT_EMAIL02@test.com	PT_Phone13510	PT_SampleNotes13510	NSPT13510	PT14709	PT_Prod13510	30	5	EA	Paper Towel	PTINV13622
067	178772	178772	expenseCategory	F	food	PT_Group13511	PT_Sup13511	PT_Add13511	PT_ContactName13511	PT_EMAIL01@test.com	PT_Phone13511	PT_SampleNotes13511	NSPT13511	PT14710	PT_Prod13511	15	5	CS	Dairy	PTINV13623
067	178780	178780	expenseCategory	D	nonFood	PT_Group13512	PT_Sup13512	PT_Add13512	PT_ContactName13512	PT_EMAIL02@test.com	PT_Phone13512	PT_SampleNotes13512	NSPT13512	PT14711	PT_Prod13512	20	5	EA	Paper Towel	PTINV13624
067	178798	178798	expenseCategory	F	food	PT_Group13513	PT_Sup13513	PT_Add13513	PT_ContactName13513	PT_EMAIL01@test.com	PT_Phone13513	PT_SampleNotes13513	NSPT13513	PT14712	PT_Prod13513	12	5	CS	Meat	PTINV13625
067	178806	178806	expenseCategory	C	food	PT_Group13514	PT_Sup13514	PT_Add13514	PT_ContactName13514	PT_EMAIL02@test.com	PT_Phone13514	PT_SampleNotes13514	NSPT13514	PT14713	PT_Prod13514	15	5	EA	Meat	PTINV13626
067	178814	178814	location	D	food	PT_Group13515	PT_Sup13515	PT_Add13515	PT_ContactName13515	PT_EMAIL01@test.com	PT_Phone13515	PT_SampleNotes13515	NSPT13515	PT14714	PT_Prod13515	16	5	CS	Meat	PTINV13627
067	178822	178822	expenseCategory	F	food	PT_Group13516	PT_Sup13516	PT_Add13516	PT_ContactName13516	PT_EMAIL02@test.com	PT_Phone13516	PT_SampleNotes13516	NSPT13516	PT14715	PT_Prod13516	20	5	EA	Dairy	PTINV13628
067	178830	178830	expenseCategory	D	nonFood	PT_Group13517	PT_Sup13517	PT_Add13517	PT_ContactName13517	PT_EMAIL01@test.com	PT_Phone13517	PT_SampleNotes13517	NSPT13517	PT14716	PT_Prod13517	25	5	CS	Dairy	PTINV13629
067	178848	178848	expenseCategory	F	food	PT_Group13518	PT_Sup13518	PT_Add13518	PT_ContactName13518	PT_EMAIL02@test.com	PT_Phone13518	PT_SampleNotes13518	NSPT13518	PT14717	PT_Prod13518	10	5	EA	Dairy	PTINV13630
067	178855	178855	expenseCategory	C	food	PT_Group13519	PT_Sup13519	PT_Add13519	PT_ContactName13519	PT_EMAIL01@test.com	PT_Phone13519	PT_SampleNotes13519	NSPT13519	PT14718	PT_Prod13519	12	5	CS	Paper Towel	PTINV13631
067	178863	178863	expenseCategory	D	food	PT_Group13520	PT_Sup13520	PT_Add13520	PT_ContactName13520	PT_EMAIL02@test.com	PT_Phone13520	PT_SampleNotes13520	NSPT13520	PT14719	PT_Prod13520	15	5	EA	Paper Towel	PTINV13632
067	178871	178871	expenseCategory	F	food	PT_Group13521	PT_Sup13521	PT_Add13521	PT_ContactName13521	PT_EMAIL01@test.com	PT_Phone13521	PT_SampleNotes13521	NSPT13521	PT14720	PT_Prod13521	18	5	CS	Paper Towel	PTINV13633
067	178889	178889	expenseCategory	D	nonFood	PT_Group13522	PT_Sup13522	PT_Add13522	PT_ContactName13522	PT_EMAIL02@test.com	PT_Phone13522	PT_SampleNotes13522	NSPT13522	PT14721	PT_Prod13522	30	5	EA	Paper Towel	PTINV13634
067	178897	178897	location	F	food	PT_Group13523	PT_Sup13523	PT_Add13523	PT_ContactName13523	PT_EMAIL01@test.com	PT_Phone13523	PT_SampleNotes13523	NSPT13523	PT14722	PT_Prod13523	15	5	CS	Meat	PTINV13635
067	178905	178905	expenseCategory	C	food	PT_Group13524	PT_Sup13524	PT_Add13524	PT_ContactName13524	PT_EMAIL02@test.com	PT_Phone13524	PT_SampleNotes13524	NSPT13524	PT14723	PT_Prod13524	20	5	EA	Meat	PTINV13636
067	178913	178913	expenseCategory	D	food	PT_Group13525	PT_Sup13525	PT_Add13525	PT_ContactName13525	PT_EMAIL01@test.com	PT_Phone13525	PT_SampleNotes13525	NSPT13525	PT14724	PT_Prod13525	12	5	CS	Meat	PTINV13637
067	178921	178921	expenseCategory	F	food	PT_Group13526	PT_Sup13526	PT_Add13526	PT_ContactName13526	PT_EMAIL02@test.com	PT_Phone13526	PT_SampleNotes13526	NSPT13526	PT14725	PT_Prod13526	15	5	EA	Dairy	PTINV13638
067	178939	178939	expenseCategory	D	nonFood	PT_Group13527	PT_Sup13527	PT_Add13527	PT_ContactName13527	PT_EMAIL01@test.com	PT_Phone13527	PT_SampleNotes13527	NSPT13527	PT14726	PT_Prod13527	16	5	CS	Dairy	PTINV13639
067	178947	178947	expenseCategory	F	food	PT_Group13528	PT_Sup13528	PT_Add13528	PT_ContactName13528	PT_EMAIL02@test.com	PT_Phone13528	PT_SampleNotes13528	NSPT13528	PT14727	PT_Prod13528	20	5	EA	Dairy	PTINV13640
067	178954	178954	expenseCategory	C	food	PT_Group13529	PT_Sup13529	PT_Add13529	PT_ContactName13529	PT_EMAIL01@test.com	PT_Phone13529	PT_SampleNotes13529	NSPT13529	PT14728	PT_Prod13529	25	5	CS	Paper Towel	PTINV13641
067	178962	178962	expenseCategory	D	food	PT_Group13530	PT_Sup13530	PT_Add13530	PT_ContactName13530	PT_EMAIL02@test.com	PT_Phone13530	PT_SampleNotes13530	NSPT13530	PT14729	PT_Prod13530	10	5	EA	Paper Towel	PTINV13642
067	178970	178970	expenseCategory	F	food	PT_Group13531	PT_Sup13531	PT_Add13531	PT_ContactName13531	PT_EMAIL01@test.com	PT_Phone13531	PT_SampleNotes13531	NSPT13531	PT14730	PT_Prod13531	12	5	CS	Paper Towel	PTINV13643
067	178988	178988	location	D	nonFood	PT_Group13532	PT_Sup13532	PT_Add13532	PT_ContactName13532	PT_EMAIL02@test.com	PT_Phone13532	PT_SampleNotes13532	NSPT13532	PT14731	PT_Prod13532	15	5	EA	Paper Towel	PTINV13644
067	178996	178996	expenseCategory	F	food	PT_Group13533	PT_Sup13533	PT_Add13533	PT_ContactName13533	PT_EMAIL01@test.com	PT_Phone13533	PT_SampleNotes13533	NSPT13533	PT14732	PT_Prod13533	18	5	CS	Dairy	PTINV13645
067	179002	179002	expenseCategory	C	food	PT_Group13534	PT_Sup13534	PT_Add13534	PT_ContactName13534	PT_EMAIL02@test.com	PT_Phone13534	PT_SampleNotes13534	NSPT13534	PT14733	PT_Prod13534	30	5	EA	Paper Towel	PTINV13646
067	179010	179010	expenseCategory	D	food	PT_Group13535	PT_Sup13535	PT_Add13535	PT_ContactName13535	PT_EMAIL01@test.com	PT_Phone13535	PT_SampleNotes13535	NSPT13535	PT14734	PT_Prod13535	15	5	CS	Paper Towel	PTINV13647
067	179028	179028	expenseCategory	F	food	PT_Group13536	PT_Sup13536	PT_Add13536	PT_ContactName13536	PT_EMAIL02@test.com	PT_Phone13536	PT_SampleNotes13536	NSPT13536	PT14735	PT_Prod13536	20	5	EA	Meat	PTINV13648
067	179036	179036	expenseCategory	D	nonFood	PT_Group13537	PT_Sup13537	PT_Add13537	PT_ContactName13537	PT_EMAIL01@test.com	PT_Phone13537	PT_SampleNotes13537	NSPT13537	PT14736	PT_Prod13537	12	5	CS	Meat	PTINV13649
067	179044	179044	expenseCategory	F	food	PT_Group13538	PT_Sup13538	PT_Add13538	PT_ContactName13538	PT_EMAIL02@test.com	PT_Phone13538	PT_SampleNotes13538	NSPT13538	PT14737	PT_Prod13538	15	5	EA	Meat	PTINV13650
067	179051	179051	location	C	food	PT_Group13539	PT_Sup13539	PT_Add13539	PT_ContactName13539	PT_EMAIL01@test.com	PT_Phone13539	PT_SampleNotes13539	NSPT13539	PT14738	PT_Prod13539	16	5	CS	Dairy	PTINV13651
067	179069	179069	expenseCategory	D	food	PT_Group13540	PT_Sup13540	PT_Add13540	PT_ContactName13540	PT_EMAIL02@test.com	PT_Phone13540	PT_SampleNotes13540	NSPT13540	PT14739	PT_Prod13540	20	5	EA	Dairy	PTINV13652
067	179077	179077	expenseCategory	F	food	PT_Group13541	PT_Sup13541	PT_Add13541	PT_ContactName13541	PT_EMAIL01@test.com	PT_Phone13541	PT_SampleNotes13541	NSPT13541	PT14740	PT_Prod13541	25	5	CS	Dairy	PTINV13653
067	179085	179085	expenseCategory	D	nonFood	PT_Group13542	PT_Sup13542	PT_Add13542	PT_ContactName13542	PT_EMAIL02@test.com	PT_Phone13542	PT_SampleNotes13542	NSPT13542	PT14741	PT_Prod13542	10	5	EA	Paper Towel	PTINV13654
067	179093	179093	expenseCategory	F	food	PT_Group13543	PT_Sup13543	PT_Add13543	PT_ContactName13543	PT_EMAIL01@test.com	PT_Phone13543	PT_SampleNotes13543	NSPT13543	PT14742	PT_Prod13543	12	5	CS	Paper Towel	PTINV13655
067	179101	179101	expenseCategory	C	food	PT_Group13544	PT_Sup13544	PT_Add13544	PT_ContactName13544	PT_EMAIL02@test.com	PT_Phone13544	PT_SampleNotes13544	NSPT13544	PT14743	PT_Prod13544	15	5	EA	Paper Towel	PTINV13656
067	179119	179119	expenseCategory	D	food	PT_Group13545	PT_Sup13545	PT_Add13545	PT_ContactName13545	PT_EMAIL01@test.com	PT_Phone13545	PT_SampleNotes13545	NSPT13545	PT14744	PT_Prod13545	18	5	CS	Dairy	PTINV13657
067	179127	179127	expenseCategory	F	food	PT_Group13546	PT_Sup13546	PT_Add13546	PT_ContactName13546	PT_EMAIL02@test.com	PT_Phone13546	PT_SampleNotes13546	NSPT13546	PT14745	PT_Prod13546	30	5	EA	Paper Towel	PTINV13658
067	179135	179135	location	D	nonFood	PT_Group13547	PT_Sup13547	PT_Add13547	PT_ContactName13547	PT_EMAIL01@test.com	PT_Phone13547	PT_SampleNotes13547	NSPT13547	PT14746	PT_Prod13547	15	5	CS	Paper Towel	PTINV13659
067	179143	179143	expenseCategory	F	food	PT_Group13548	PT_Sup13548	PT_Add13548	PT_ContactName13548	PT_EMAIL02@test.com	PT_Phone13548	PT_SampleNotes13548	NSPT13548	PT14747	PT_Prod13548	20	5	EA	Meat	PTINV13660
067	179150	179150	expenseCategory	C	food	PT_Group13549	PT_Sup13549	PT_Add13549	PT_ContactName13549	PT_EMAIL01@test.com	PT_Phone13549	PT_SampleNotes13549	NSPT13549	PT14748	PT_Prod13549	12	5	CS	Meat	PTINV13661
067	179168	179168	expenseCategory	D	food	PT_Group13550	PT_Sup13550	PT_Add13550	PT_ContactName13550	PT_EMAIL02@test.com	PT_Phone13550	PT_SampleNotes13550	NSPT13550	PT14749	PT_Prod13550	15	5	EA	Meat	PTINV13662
067	179176	179176	expenseCategory	F	food	PT_Group13551	PT_Sup13551	PT_Add13551	PT_ContactName13551	PT_EMAIL01@test.com	PT_Phone13551	PT_SampleNotes13551	NSPT13551	PT14750	PT_Prod13551	12	5	CS	Meat	PTINV13663
067	179184	179184	expenseCategory	D	nonFood	PT_Group13552	PT_Sup13552	PT_Add13552	PT_ContactName13552	PT_EMAIL02@test.com	PT_Phone13552	PT_SampleNotes13552	NSPT13552	PT14751	PT_Prod13552	15	5	EA	Meat	PTINV13664
067	179192	179192	expenseCategory	F	food	PT_Group13553	PT_Sup13553	PT_Add13553	PT_ContactName13553	PT_EMAIL01@test.com	PT_Phone13553	PT_SampleNotes13553	NSPT13553	PT14752	PT_Prod13553	16	5	CS	Meat	PTINV13665
067	179200	179200	expenseCategory	C	food	PT_Group13554	PT_Sup13554	PT_Add13554	PT_ContactName13554	PT_EMAIL02@test.com	PT_Phone13554	PT_SampleNotes13554	NSPT13554	PT14753	PT_Prod13554	20	5	EA	Dairy	PTINV13666
067	179218	179218	expenseCategory	D	food	PT_Group13555	PT_Sup13555	PT_Add13555	PT_ContactName13555	PT_EMAIL01@test.com	PT_Phone13555	PT_SampleNotes13555	NSPT13555	PT14754	PT_Prod13555	25	5	CS	Dairy	PTINV13667
067	179226	179226	location	F	food	PT_Group13556	PT_Sup13556	PT_Add13556	PT_ContactName13556	PT_EMAIL02@test.com	PT_Phone13556	PT_SampleNotes13556	NSPT13556	PT14755	PT_Prod13556	10	5	EA	Dairy	PTINV13668
067	179234	179234	expenseCategory	D	nonFood	PT_Group13557	PT_Sup13557	PT_Add13557	PT_ContactName13557	PT_EMAIL01@test.com	PT_Phone13557	PT_SampleNotes13557	NSPT13557	PT14756	PT_Prod13557	12	5	CS	Paper Towel	PTINV13669
067	179242	179242	expenseCategory	F	food	PT_Group13558	PT_Sup13558	PT_Add13558	PT_ContactName13558	PT_EMAIL02@test.com	PT_Phone13558	PT_SampleNotes13558	NSPT13558	PT14757	PT_Prod13558	15	5	EA	Paper Towel	PTINV13670
067	179259	179259	expenseCategory	C	food	PT_Group13559	PT_Sup13559	PT_Add13559	PT_ContactName13559	PT_EMAIL01@test.com	PT_Phone13559	PT_SampleNotes13559	NSPT13559	PT14758	PT_Prod13559	18	5	CS	Paper Towel	PTINV13671
067	179267	179267	expenseCategory	D	food	PT_Group13560	PT_Sup13560	PT_Add13560	PT_ContactName13560	PT_EMAIL02@test.com	PT_Phone13560	PT_SampleNotes13560	NSPT13560	PT14759	PT_Prod13560	30	5	EA	Paper Towel	PTINV13672
067	179275	179275	expenseCategory	F	food	PT_Group13561	PT_Sup13561	PT_Add13561	PT_ContactName13561	PT_EMAIL01@test.com	PT_Phone13561	PT_SampleNotes13561	NSPT13561	PT14760	PT_Prod13561	15	5	CS	Dairy	PTINV13673
067	179283	179283	expenseCategory	D	nonFood	PT_Group13562	PT_Sup13562	PT_Add13562	PT_ContactName13562	PT_EMAIL02@test.com	PT_Phone13562	PT_SampleNotes13562	NSPT13562	PT14761	PT_Prod13562	20	5	EA	Paper Towel	PTINV13674
067	179291	179291	location	F	food	PT_Group13563	PT_Sup13563	PT_Add13563	PT_ContactName13563	PT_EMAIL01@test.com	PT_Phone13563	PT_SampleNotes13563	NSPT13563	PT14762	PT_Prod13563	12	5	CS	Meat	PTINV13675
067	179309	179309	expenseCategory	C	food	PT_Group13564	PT_Sup13564	PT_Add13564	PT_ContactName13564	PT_EMAIL02@test.com	PT_Phone13564	PT_SampleNotes13564	NSPT13564	PT14763	PT_Prod13564	15	5	EA	Meat	PTINV13676
067	179317	179317	expenseCategory	D	food	PT_Group13565	PT_Sup13565	PT_Add13565	PT_ContactName13565	PT_EMAIL01@test.com	PT_Phone13565	PT_SampleNotes13565	NSPT13565	PT14764	PT_Prod13565	16	5	CS	Meat	PTINV13677
067	179325	179325	expenseCategory	F	food	PT_Group13566	PT_Sup13566	PT_Add13566	PT_ContactName13566	PT_EMAIL02@test.com	PT_Phone13566	PT_SampleNotes13566	NSPT13566	PT14765	PT_Prod13566	20	5	EA	Dairy	PTINV13678
067	179333	179333	expenseCategory	D	nonFood	PT_Group13567	PT_Sup13567	PT_Add13567	PT_ContactName13567	PT_EMAIL01@test.com	PT_Phone13567	PT_SampleNotes13567	NSPT13567	PT14766	PT_Prod13567	25	5	CS	Dairy	PTINV13679
067	179341	179341	expenseCategory	F	food	PT_Group13568	PT_Sup13568	PT_Add13568	PT_ContactName13568	PT_EMAIL02@test.com	PT_Phone13568	PT_SampleNotes13568	NSPT13568	PT14767	PT_Prod13568	10	5	EA	Dairy	PTINV13680
067	179358	179358	expenseCategory	C	food	PT_Group13569	PT_Sup13569	PT_Add13569	PT_ContactName13569	PT_EMAIL01@test.com	PT_Phone13569	PT_SampleNotes13569	NSPT13569	PT14768	PT_Prod13569	12	5	CS	Paper Towel	PTINV13681
067	179366	179366	expenseCategory	D	food	PT_Group13570	PT_Sup13570	PT_Add13570	PT_ContactName13570	PT_EMAIL02@test.com	PT_Phone13570	PT_SampleNotes13570	NSPT13570	PT14769	PT_Prod13570	15	5	EA	Paper Towel	PTINV13682
067	179374	179374	location	F	food	PT_Group13571	PT_Sup13571	PT_Add13571	PT_ContactName13571	PT_EMAIL01@test.com	PT_Phone13571	PT_SampleNotes13571	NSPT13571	PT14770	PT_Prod13571	18	5	CS	Paper Towel	PTINV13683
067	179382	179382	expenseCategory	D	nonFood	PT_Group13572	PT_Sup13572	PT_Add13572	PT_ContactName13572	PT_EMAIL02@test.com	PT_Phone13572	PT_SampleNotes13572	NSPT13572	PT14771	PT_Prod13572	30	5	EA	Paper Towel	PTINV13684
067	179390	179390	expenseCategory	F	food	PT_Group13573	PT_Sup13573	PT_Add13573	PT_ContactName13573	PT_EMAIL01@test.com	PT_Phone13573	PT_SampleNotes13573	NSPT13573	PT14772	PT_Prod13573	15	5	CS	Meat	PTINV13685
067	179408	179408	expenseCategory	C	food	PT_Group13574	PT_Sup13574	PT_Add13574	PT_ContactName13574	PT_EMAIL02@test.com	PT_Phone13574	PT_SampleNotes13574	NSPT13574	PT14773	PT_Prod13574	20	5	EA	Meat	PTINV13686
067	179416	179416	expenseCategory	D	food	PT_Group13575	PT_Sup13575	PT_Add13575	PT_ContactName13575	PT_EMAIL01@test.com	PT_Phone13575	PT_SampleNotes13575	NSPT13575	PT14774	PT_Prod13575	12	5	CS	Meat	PTINV13687
067	179424	179424	expenseCategory	F	food	PT_Group13576	PT_Sup13576	PT_Add13576	PT_ContactName13576	PT_EMAIL02@test.com	PT_Phone13576	PT_SampleNotes13576	NSPT13576	PT14775	PT_Prod13576	15	5	EA	Dairy	PTINV13688
067	179432	179432	expenseCategory	D	nonFood	PT_Group13577	PT_Sup13577	PT_Add13577	PT_ContactName13577	PT_EMAIL01@test.com	PT_Phone13577	PT_SampleNotes13577	NSPT13577	PT14776	PT_Prod13577	16	5	CS	Dairy	PTINV13689
067	179440	179440	expenseCategory	F	food	PT_Group13578	PT_Sup13578	PT_Add13578	PT_ContactName13578	PT_EMAIL02@test.com	PT_Phone13578	PT_SampleNotes13578	NSPT13578	PT14777	PT_Prod13578	20	5	EA	Dairy	PTINV13690
067	179457	179457	expenseCategory	C	food	PT_Group13579	PT_Sup13579	PT_Add13579	PT_ContactName13579	PT_EMAIL01@test.com	PT_Phone13579	PT_SampleNotes13579	NSPT13579	PT14778	PT_Prod13579	25	5	CS	Paper Towel	PTINV13691
067	179465	179465	location	D	food	PT_Group13580	PT_Sup13580	PT_Add13580	PT_ContactName13580	PT_EMAIL02@test.com	PT_Phone13580	PT_SampleNotes13580	NSPT13580	PT14779	PT_Prod13580	10	5	EA	Paper Towel	PTINV13692
